ID,date,primary_type,arrest,domestic,district,x,y
37820,2017-11-22 19:57:00,OFFENSE INVOLVING CHILDREN,true,false,002,65.6980802835942,95.2205814966968
37821,2017-11-22 20:00:00,OTHER OFFENSE,false,false,014,65.6393454149638,95.1132207674019
37822,2017-11-22 20:00:00,BATTERY,false,true,007,65.6725445203906,95.2583297352444
37823,2017-11-22 20:00:00,NARCOTICS,true,false,015,65.5909017363793,95.1478357091897
37824,2017-11-22 20:00:00,BATTERY,false,true,024,65.6550265527437,95.0278082666655
37825,2017-11-22 20:00:00,CRIMINAL DAMAGE,false,false,009,65.6691237026124,95.2154829044207
37826,2017-11-22 20:00:00,BATTERY,false,false,017,65.6119933943377,95.0562600208938
37827,2017-11-22 20:00:00,THEFT,false,false,003,65.73168402191,95.2588183018969
37828,2017-11-22 20:00:00,THEFT,false,false,006,65.6728843959462,95.2755921667137
37829,2017-11-22 20:00:00,WEAPONS VIOLATION,false,false,010,65.6374138451857,95.1748759040717
